item_id,original_title,release_year,genres,rating,rating_num,s_hat_5,prior_m,C
tt0093565,Moonstruck,1987,Romance/Comedy/Drama,,0.0,3.58,3.58,80
tt0093593,Na Srebrnym Globie,1988,Drama/Science Fiction,4.0,337630.0,4.0,3.58,80
tt0093629,A Nightmare on Elm Street 3: Dream Warriors,1987,Thriller/Fantasy/Horror,3.5,1564370.0,3.5,3.58,80
tt0093748,"Planes, Trains and Automobiles",1987,Comedy,3.8,2106960.0,3.8,3.58,80
tt0093779,The Princess Bride,1987,Adventure/Romance/Fantasy/Family/Comedy,4.1,8472340.0,4.1,3.58,80
tt0093822,Raising Arizona,1987,Crime/Comedy,3.9,2778350.0,3.9,3.58,80
tt0093870,RoboCop,1987,Action/Thriller/Science Fiction,3.9,3556810.0,3.9,3.58,80
tt0094012,Spaceballs,1987,Science Fiction/Comedy,3.4,2249010.0,3.4,3.58,80
tt0094226,The Untouchables,1987,History/Thriller/Crime,3.8,2697880.0,3.8,3.58,80
tt0094625,Akira,1988,Action/Animation/Science Fiction,4.3,6844890.0,4.3,3.58,80
tt0094721,Beetlejuice,1988,Fantasy/Comedy,3.7,12894570.0,3.7,3.58,80
tt0094737,Big,1988,Drama/Comedy/Fantasy/Romance/Family,3.6,2768310.0,3.6,3.58,80
tt0094862,Child’s Play,1988,Horror,3.3,3381120.0,3.3,3.58,80
tt0094898,Coming to America,1988,Romance/Comedy,3.6,2218690.0,3.6,3.58,80
tt0094964,Dead Ringers,1988,Thriller/Horror,3.8,1153050.0,3.8,3.58,80
tt0095016,Die Hard,1988,Thriller/Action,4.1,9678550.0,4.1,3.58,80
tt0095088,Elvira: Mistress of the Dark,1988,Fantasy/Comedy/Horror,3.7,1002210.0,3.7,3.58,80
tt0095327,火垂るの墓,1988,Animation/War/Drama,4.5,8806440.0,4.5,3.58,80
tt0095444,Killer Klowns from Outer Space,1988,Science Fiction/Comedy/Horror,3.4,1577840.0,3.4,3.58,80
tt0095497,The Last Temptation of Christ,1988,Drama,3.9,1103420.0,3.9,3.58,80
tt0095675,Mujeres al borde de un ataque de nervios,1988,Drama/Comedy,4.1,1954900.0,4.1,3.58,80
tt0095705,The Naked Gun: From the Files of Police Squad!,1988,Crime/Comedy,3.7,3581880.0,3.7,3.58,80
tt0096163,Spoorloos,1988,Mystery/Horror/Thriller,4.0,1277050.0,4.0,3.58,80
tt0096251,鉄男,1989,Science Fiction/Horror,3.9,1043270.0,3.9,3.58,80
tt0096256,They Live,1988,Action/Science Fiction,3.8,2757520.0,3.8,3.58,80
tt0096283,となりのトトロ,1988,Fantasy/Animation/Family,,0.0,3.58,3.58,80
tt0096438,Who Framed Roger Rabbit,1988,Fantasy/Animation/Crime/Comedy,4.0,3796910.0,4.0,3.58,80
tt0096754,The Abyss,1989,Thriller/Adventure/Science Fiction,3.7,1339670.0,3.7,3.58,80
tt0096874,Back to the Future Part II,1989,Science Fiction/Comedy/Adventure,3.9,8770100.0,3.9,3.58,80
tt0096928,Bill & Ted’s Excellent Adventure,1989,Science Fiction/Adventure/Comedy,3.7,2161360.0,3.7,3.58,80
tt0097108,"The Cook, the Thief, His Wife & Her Lover",1989,Crime/Drama,4.2,670570.0,4.2,3.58,80
tt0097165,Dead Poets Society,1989,Drama,4.3,23710960.0,4.3,3.58,80
tt0097428,Ghostbusters II,1989,Comedy/Fantasy,3.2,2153060.0,3.2,3.58,80
tt0097493,Heathers,1989,Comedy/Crime,3.8,5964250.0,3.8,3.58,80
tt0097814,魔女の宅急便,1989,Fantasy/Animation/Family,4.1,9305580.0,4.1,3.58,80
tt0097958,National Lampoon’s Christmas Vacation,1989,Comedy,3.5,3031300.0,3.5,3.58,80
tt0098084,Pet Sematary,1989,Horror,3.2,1503300.0,3.2,3.58,80
tt0098258,Say Anything…,1989,Romance/Drama/Comedy,3.6,1182520.0,3.6,3.58,80
tt0098635,When Harry Met Sally…,1989,Drama/Romance/Comedy,4.1,8561480.0,4.1,3.58,80
tt0098724,"sex, lies, and videotape",1989,Drama,3.9,990870.0,3.9,3.58,80
tt0099077,Awakenings,1990,Drama,3.9,1568130.0,3.9,3.58,80
tt0099348,Dances with Wolves,1990,Western/Drama/Adventure,3.9,1375990.0,3.9,3.58,80
tt0099423,Die Hard 2,1990,Action/Thriller,3.3,2137890.0,3.3,3.58,80
tt0099487,Edward Scissorhands,1990,Fantasy/Drama/Romance,3.9,13092810.0,3.9,3.58,80
tt0099653,Ghost,1990,Mystery/Fantasy/Romance/Drama/Thriller,3.6,2486870.0,3.6,3.58,80
tt0099674,The Godfather Part III,1990,Drama/Thriller/Crime,3.5,3749460.0,3.5,3.58,80
tt0099685,GoodFellas,1990,Crime/Drama,4.5,17028600.0,4.5,3.58,80
tt0099785,Home Alone,1990,Family/Comedy,3.8,19747850.0,3.8,3.58,80
tt0099864,It,1990,Mystery/Drama/Horror,3.2,2345900.0,3.2,3.58,80
tt0099871,Jacob’s Ladder,1990,Horror/Drama/Mystery,3.9,1610500.0,3.9,3.58,80
tt0100150,Miller’s Crossing,1990,Drama/Thriller/Crime,4.0,1292060.0,4.0,3.58,80
tt0100234,کلوزآپ ، نمای نزدیک,1990,Crime/Drama,4.4,1147460.0,4.4,3.58,80
tt0100332,Paris Is Burning,1990,Documentary,,0.0,3.58,3.58,80
tt0100405,Pretty Woman,1990,Comedy/Romance,3.7,9339470.0,3.7,3.58,80
tt0100802,Total Recall,1990,Action/Adventure/Science Fiction,3.8,2981560.0,3.8,3.58,80
tt0100814,Tremors,1990,Horror/Action/Science Fiction/Comedy,3.5,1847530.0,3.5,3.58,80
tt0100935,Wild at Heart,1990,Crime/Thriller/Romance,3.9,2319420.0,3.9,3.58,80
tt0100998,夢,1990,Drama/Fantasy,4.2,840760.0,4.2,3.58,80
tt0101410,Barton Fink,1991,Thriller/Drama/Comedy,4.1,1539470.0,4.1,3.58,80
tt0101507,Boyz n the Hood,1991,Drama/Crime,4.0,2569550.0,4.0,3.58,80
tt0101540,Cape Fear,1991,Drama/Thriller/Crime,3.7,2964860.0,3.7,3.58,80
tt0101765,La Double Vie de Véronique,1991,Drama,4.1,1152420.0,4.1,3.58,80
tt0101921,Fried Green Tomatoes,1991,Drama/Comedy,3.9,1049040.0,3.9,3.58,80
tt0101985,牯嶺街少年殺人事件,1991,Crime/Drama/Romance,4.5,665400.0,4.5,3.58,80
tt0102057,Hook,1991,Comedy/Adventure/Fantasy/Family,3.4,3182220.0,3.4,3.58,80
tt0102138,JFK,1991,Drama/History/Thriller,4.1,1228940.0,4.1,3.58,80
tt0102492,My Girl,1991,Comedy/Drama,3.7,2339710.0,3.7,3.58,80
tt0102494,My Own Private Idaho,1991,Drama,3.9,2128000.0,3.9,3.58,80
tt0102511,Naked Lunch,1991,Crime/Drama,3.8,934590.0,3.8,3.58,80
tt0102536,Night on Earth,1991,Drama/Comedy,4.0,1113030.0,4.0,3.58,80
tt0102587,おもひでぽろぽろ,1991,Drama/Romance/Animation,3.9,1445900.0,3.9,3.58,80
tt0102685,Point Break,1991,Thriller/Action/Crime,3.8,3176090.0,3.8,3.58,80
tt0102926,The Silence of the Lambs,1991,Crime/Thriller/Horror/Drama,4.3,23086880.0,4.3,3.58,80
tt0103064,Terminator 2: Judgment Day,1991,Thriller/Action/Science Fiction,4.3,8070470.0,4.3,3.58,80
tt0103639,Aladdin,1992,Fantasy/Adventure/Romance/Family/Animation,3.9,8687450.0,3.9,3.58,80
tt0103644,Alien³,1992,Horror/Action/Science Fiction,,0.0,3.58,3.58,80
tt0103772,Basic Instinct,1992,Thriller/Mystery,3.6,2519540.0,3.6,3.58,80
tt0103776,Batman Returns,1992,Fantasy/Action,3.6,4316770.0,3.6,3.58,80
tt0103873,Braindead,1992,Comedy/Horror,3.9,1134790.0,3.9,3.58,80
tt0103919,Candyman,1992,Thriller/Horror/Drama,3.7,2339060.0,3.7,3.58,80
tt0104257,A Few Good Men,1992,Drama,4.0,2513100.0,4.0,3.58,80
tt0104348,Glengarry Glen Ross,1992,Mystery/Crime/Drama,3.9,1249030.0,3.9,3.58,80
tt0104431,Home Alone 2: Lost in New York,1992,Family/Comedy/Adventure,3.5,8485720.0,3.5,3.58,80
tt0104691,The Last of the Mohicans,1992,Romance/Action/War/History,3.7,1552390.0,3.7,3.58,80
tt0104694,A League of Their Own,1992,Comedy/Drama,3.8,1298040.0,3.8,3.58,80
tt0104797,Malcolm X,1992,History/Drama,4.3,1597250.0,4.3,3.58,80
tt0104940,The Muppet Christmas Carol,1992,Drama/Family/Comedy/Music/Fantasy,4.0,2678270.0,4.0,3.58,80
tt0104952,My Cousin Vinny,1992,Drama/Comedy,3.9,2724860.0,3.9,3.58,80
tt0105151,The Player,1992,Mystery/Drama/Thriller,4.0,1148720.0,4.0,3.58,80
tt0105236,Reservoir Dogs,1992,Crime/Thriller,4.1,13479700.0,4.1,3.58,80
tt0105323,Scent of a Woman,1992,Drama,3.9,3359440.0,3.9,3.58,80
tt0105417,Sister Act,1992,Music/Comedy,3.5,1699940.0,3.5,3.58,80
tt0105695,Unforgiven,1992,Western,4.2,2643520.0,4.2,3.58,80
tt0105793,Wayne’s World,1992,Comedy,3.6,2088910.0,3.6,3.58,80
tt0106220,Addams Family Values,1993,Comedy/Family/Fantasy,3.8,2446960.0,3.8,3.58,80
tt0106226,The Age of Innocence,1993,Romance/Drama,3.8,1231820.0,3.8,3.58,80
tt0106308,Army of Darkness,1992,Comedy/Fantasy/Horror,3.7,2744250.0,3.7,3.58,80
tt0106364,Batman: Mask of the Phantasm,1993,Action/Mystery/Drama/Animation/Crime,4.0,1568850.0,4.0,3.58,80
tt0106489,A Bronx Tale,1993,Drama/Crime,4.1,2116310.0,4.1,3.58,80
tt0106519,Carlito’s Way,1993,Thriller/Drama/Crime,4.1,1613530.0,4.1,3.58,80
tt0106677,Dazed and Confused,1993,Comedy/Drama,3.9,5013380.0,3.9,3.58,80
tt0106856,Falling Down,1993,Thriller/Drama/Crime,3.7,1706290.0,3.7,3.58,80
tt0106977,The Fugitive,1993,Drama/Thriller/Action,3.9,2481840.0,3.9,3.58,80
tt0107048,Groundhog Day,1993,Comedy/Drama/Fantasy/Romance,3.8,7431420.0,3.8,3.58,80
tt0107290,Jurassic Park,1993,Science Fiction/Adventure,4.1,17987880.0,4.1,3.58,80
tt0107614,Mrs. Doubtfire,1993,Family/Comedy/Drama,3.7,4155840.0,3.7,3.58,80
tt0107653,Naked,1993,Comedy/Drama,4.0,1090600.0,4.0,3.58,80
tt0107688,The Nightmare Before Christmas,1993,Family/Animation/Fantasy,4.0,14476090.0,4.0,3.58,80
tt0107818,Philadelphia,1993,Drama,3.9,1832440.0,3.9,3.58,80
tt0107822,The Piano,1993,Romance/Drama,3.9,1118130.0,3.9,3.58,80
tt0108037,The Sandlot,1993,Family/Comedy,3.8,2206370.0,3.8,3.58,80
tt0108052,Schindler’s List,1993,History/Drama/War,4.5,11355800.0,4.5,3.58,80
tt0108160,Sleepless in Seattle,1993,Romance/Drama/Comedy,3.5,2425620.0,3.5,3.58,80
tt0108358,Tombstone,1993,Western/Action,3.9,1820980.0,3.9,3.58,80
tt0108394,Trois couleurs : Bleu,1993,Drama,4.2,2185400.0,4.2,3.58,80
tt0108399,True Romance,1993,Romance/Crime/Action,3.9,2449680.0,3.9,3.58,80
tt0108432,海がきこえる,1993,Romance/Animation/Drama/TV Movie,3.1,1342450.0,3.1,3.58,80
tt0108550,What’s Eating Gilbert Grape,1993,Romance/Drama,3.8,3369150.0,3.8,3.58,80
tt0109040,Ace Ventura: Pet Detective,1994,Crime/Comedy/Mystery,3.2,3239300.0,3.2,3.58,80
tt0109424,重慶森林,1994,Comedy/Drama/Romance,4.3,6157880.0,4.3,3.58,80
tt0109445,Clerks,1994,Comedy,3.8,2015320.0,3.8,3.58,80
tt0109506,The Crow,1994,Action/Thriller/Fantasy,3.8,2733740.0,3.8,3.58,80
tt0109686,Dumb and Dumber,1994,Comedy,3.4,3908370.0,3.4,3.58,80
tt0109707,Ed Wood,1994,Comedy/Drama/History,4.0,1573350.0,4.0,3.58,80
tt0109830,Forrest Gump,1994,Drama/Romance/Comedy,4.2,29787110.0,4.2,3.58,80
tt0109831,Four Weddings and a Funeral,1994,Drama/Comedy/Romance,3.4,2460780.0,3.4,3.58,80
tt0110357,The Lion King,1994,Animation/Drama/Fantasy/Adventure/Family,4.2,16854600.0,4.2,3.58,80
tt0110367,Little Women,1994,Romance/Drama,3.9,1487880.0,3.9,3.58,80
tt0110413,Léon,1994,Crime/Action/Drama,4.0,11669720.0,4.0,3.58,80
tt0110632,Natural Born Killers,1994,Drama/Thriller/Crime,3.6,2591340.0,3.6,3.58,80
tt0110912,Pulp Fiction,1994,Comedy/Thriller/Crime/Drama,4.3,33720450.0,4.3,3.58,80
tt0110950,Reality Bites,1994,Romance/Comedy/Drama,3.4,909820.0,3.4,3.58,80
tt0111070,The Santa Clause,1994,Family/Comedy/Fantasy/Drama,3.2,2186590.0,3.2,3.58,80
tt0111161,The Shawshank Redemption,1994,Crime/Drama,4.6,21499860.0,4.6,3.58,80
tt0111257,Speed,1994,Thriller/Action,3.7,3710500.0,3.7,3.58,80
tt0111341,Sátántangó,1994,Drama,4.4,337060.0,4.4,3.58,80
tt0111495,Trois couleurs : Rouge,1994,Mystery/Drama/Romance,4.3,1624740.0,4.3,3.58,80
tt0111503,True Lies,1994,Thriller/Action,3.6,1694390.0,3.6,3.58,80
tt0111507,Trois couleurs : Blanc,1994,Drama/Mystery/Comedy,3.8,1332560.0,3.8,3.58,80
tt0112159,新世紀エヴァンゲリオン,1995,Animation/Drama,4.5,2479410.0,4.5,3.58,80
tt0112384,Apollo 13,1995,History/Drama,3.8,2338390.0,3.8,3.58,80
tt0112431,Babe,1995,Drama/Family/Fantasy/Comedy,3.4,1662640.0,3.4,3.58,80
tt0112442,Bad Boys,1995,Comedy/Thriller/Action/Crime,3.3,2685150.0,3.3,3.58,80
tt0112461,The Basketball Diaries,1995,Crime/Drama,3.8,2158550.0,3.8,3.58,80
tt0112462,Batman Forever,1995,Fantasy/Action/Crime,2.5,2888620.0,2.5,3.58,80
tt0112471,Before Sunrise,1995,Romance/Drama,4.3,11405320.0,4.3,3.58,80
tt0112573,Braveheart,1995,Action/History/Drama/War,3.9,4191160.0,3.9,3.58,80
tt0112641,Casino,1995,Crime/Drama,4.2,5939870.0,4.2,3.58,80
tt0112642,Casper,1995,Family/Fantasy/Comedy,3.1,2218010.0,3.1,3.58,80
tt0112697,Clueless,1995,Comedy/Romance,3.7,14740830.0,3.7,3.58,80
tt0112817,Dead Man,1995,Fantasy/Western/Drama,3.9,1048670.0,3.9,3.58,80
tt0112864,Die Hard With a Vengeance,1995,Thriller/Action,3.7,2078750.0,3.7,3.58,80
tt0112887,The Doom Generation,1995,Drama/Comedy/Crime,3.8,881030.0,3.8,3.58,80
tt0112913,墮落天使,1995,Crime/Romance/Action,4.2,5615550.0,4.2,3.58,80
tt0112950,Empire Records,1995,Music/Romance/Comedy/Drama,3.6,1848610.0,3.6,3.58,80
tt0113118,Friday,1995,Drama/Comedy,3.6,1920360.0,3.6,3.58,80
tt0113189,GoldenEye,1995,Action/Adventure/Thriller,3.6,1708210.0,3.6,3.58,80
tt0113198,A Goofy Movie,1995,Family/Adventure/Animation/Comedy/Romance,3.7,2132210.0,3.7,3.58,80
tt0113247,La Haine,1995,Drama,4.5,7927430.0,4.5,3.58,80
tt0113277,Heat,1995,Crime/Action/Drama,4.3,8568110.0,4.3,3.58,80
tt0113409,In the Mouth of Madness,1994,Mystery/Horror,3.8,1452220.0,3.8,3.58,80
tt0113540,Kids,1995,Crime/Drama,3.4,1970440.0,3.4,3.58,80
tt0114148,Pocahontas,1995,Romance/Animation/Family/Adventure,3.3,4103480.0,3.3,3.58,80
tt0114323,Safe,1995,Drama,4.0,776810.0,4.0,3.58,80
tt0114369,Se7en,1995,Mystery/Crime/Thriller,4.4,27227770.0,4.4,3.58,80
tt0114388,Sense and Sensibility,1995,Drama/Romance,3.8,1672390.0,3.8,3.58,80
tt0114436,Showgirls,1995,Drama,3.4,1564500.0,3.4,3.58,80
tt0114558,Strange Days,1995,Crime/Science Fiction/Drama/Thriller,3.8,834430.0,3.8,3.58,80
tt0114681,To Die For,1995,Comedy/Drama/Crime,3.6,1013920.0,3.6,3.58,80
tt0114682,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,Drama/Comedy,4.0,928080.0,4.0,3.58,80
tt0114709,Toy Story,1995,Comedy/Animation/Family/Adventure,4.1,19158340.0,4.1,3.58,80
tt0114814,The Usual Suspects,1995,Thriller/Drama/Crime,4.1,7365080.0,4.1,3.58,80
tt0114906,Welcome to the Dollhouse,1995,Comedy/Drama,3.7,1006100.0,3.7,3.58,80
tt0114924,While You Were Sleeping,1995,Comedy/Romance,3.6,1855230.0,3.6,3.58,80
tt0115685,The Birdcage,1996,Comedy,3.9,2056370.0,3.9,3.58,80
tt0115734,Bottle Rocket,1996,Crime/Comedy/Drama,3.5,1924270.0,3.5,3.58,80
tt0115736,Bound,1996,Crime/Thriller/Drama,4.0,1604280.0,4.0,3.58,80
tt0115940,Conte d'été,1996,Comedy/Romance/Drama,4.1,700110.0,4.1,3.58,80
tt0115964,Crash,1996,Thriller/Drama,3.7,2001050.0,3.7,3.58,80
tt0116282,Fargo,1996,Crime/Comedy/Drama/Thriller,4.2,10678260.0,4.2,3.58,80
tt0116367,From Dusk Till Dawn,1996,Thriller/Horror/Crime/Action,3.5,3300860.0,3.5,3.58,80
tt0116583,The Hunchback of Notre Dame,1996,Drama/Family/Animation,3.7,3329160.0,3.7,3.58,80
tt0116629,Independence Day,1996,Science Fiction/Adventure/Action,3.3,3872710.0,3.3,3.58,80
tt0116683,James and the Giant Peach,1996,Adventure/Fantasy/Family/Animation,3.4,1722930.0,3.4,3.58,80
tt0116695,Jerry Maguire,1996,Comedy/Romance/Drama,3.6,2584390.0,3.6,3.58,80
tt0116705,Jingle All the Way,1996,Adventure/Comedy/Family,2.9,1869720.0,2.9,3.58,80
tt0116996,Mars Attacks!,1996,Fantasy/Science Fiction/Comedy,3.2,2491290.0,3.2,3.58,80
tt0117008,Matilda,1996,Family/Comedy/Fantasy,3.8,8262990.0,3.8,3.58,80
tt0117381,Primal Fear,1996,Crime/Mystery/Drama/Thriller,3.9,3320680.0,3.9,3.58,80
tt0117500,The Rock,1996,Thriller/Action/Adventure,3.6,1582830.0,3.6,3.58,80
tt0117571,Scream,1996,Mystery/Crime/Horror,,0.0,3.58,3.58,80
tt0117665,Sleepers,1996,Drama/Crime/Thriller,3.7,1472410.0,3.7,3.58,80
tt0117705,Space Jam,1996,Family/Comedy/Animation/Science Fiction,3.3,4155480.0,3.3,3.58,80
tt0117913,A Time to Kill,1996,Thriller/Drama/Crime,3.8,1328330.0,3.8,3.58,80
tt0117951,Trainspotting,1996,Crime/Drama,4.2,9994140.0,4.2,3.58,80
tt0117998,Twister,1996,Adventure/Action/Drama,3.3,3219250.0,3.3,3.58,80
tt0118125,The Watermelon Woman,1996,Comedy/Drama/Romance,4.1,798650.0,4.1,3.58,80
tt0118583,Alien Resurrection,1997,Action/Horror/Science Fiction,2.6,2631740.0,2.6,3.58,80
tt0118617,Anastasia,1997,Adventure/Animation/Fantasy/Family,3.9,3187150.0,3.9,3.58,80
tt0118655,Austin Powers: International Man of Mystery,1997,Comedy/Science Fiction/Crime,3.4,3082870.0,3.4,3.58,80
tt0118688,Batman & Robin,1997,Adventure/Science Fiction/Action,1.9,2939750.0,1.9,3.58,80
tt0118694,花樣年華,2000,Romance/Drama,4.4,7819430.0,4.4,3.58,80
tt0118715,The Big Lebowski,1998,Comedy/Crime,4.1,10832110.0,4.1,3.58,80
tt0118799,La vita è bella,1997,Comedy/Drama,4.4,5992900.0,4.4,3.58,80
tt0118845,春光乍洩,1997,Drama/Romance,4.2,2066320.0,4.2,3.58,80
tt0118880,Con Air,1997,Action/Crime/Thriller,3.4,1844240.0,3.4,3.58,80
tt0118884,Contact,1997,Mystery/Drama/Science Fiction,3.8,1823420.0,3.8,3.58,80
tt0118929,Dark City,1998,Mystery/Science Fiction,3.7,1167570.0,3.7,3.58,80
tt0118971,The Devil’s Advocate,1997,Thriller/Horror/Drama/Mystery,3.6,3535340.0,3.6,3.58,80
tt0119008,Donnie Brasco,1997,Drama/Thriller/Crime,3.8,2319280.0,3.8,3.58,80
tt0119081,Event Horizon,1997,Science Fiction/Mystery/Horror,3.3,1911420.0,3.3,3.58,80
tt0119094,Face/Off,1997,Crime/Action/Science Fiction,3.6,2698280.0,3.6,3.58,80
tt0119177,Gattaca,1997,Romance/Mystery/Thriller/Science Fiction,3.8,3082000.0,3.8,3.58,80
tt0119217,Good Will Hunting,1997,Drama,4.4,22347030.0,4.4,3.58,80
tt0119237,Gummo,1997,Drama/Comedy,3.6,1443080.0,3.6,3.58,80
tt0119345,I Know What You Did Last Summer,1997,Mystery/Horror/Thriller,3.0,3782440.0,3.0,3.58,80
tt0119488,L.A. Confidential,1997,Mystery/Crime/Thriller/Drama,4.1,3499600.0,4.1,3.58,80
tt0119528,Liar Liar,1997,Comedy,3.3,3616460.0,3.3,3.58,80
tt0119558,Lolita,1997,Romance/Drama,3.1,1806940.0,3.1,3.58,80
tt0119643,Meet Joe Black,1998,Drama/Romance/Fantasy,3.5,3477770.0,3.5,3.58,80
tt0119654,Men in Black,1997,Science Fiction/Comedy/Action/Adventure,3.7,8246370.0,3.7,3.58,80
tt0119698,もののけ姫,1997,Fantasy/Adventure/Animation,4.4,13164370.0,4.4,3.58,80
tt0119738,My Best Friend’s Wedding,1997,Comedy/Romance,3.2,2722000.0,3.2,3.58,80
tt0119809,Nowhere,1997,Comedy/Drama/Science Fiction,4.0,959460.0,4.0,3.58,80
tt0119822,As Good as It Gets,1997,Drama/Comedy/Romance,3.6,1880260.0,3.6,3.58,80
tt0120201,Starship Troopers,1997,Adventure/Thriller/Action/Science Fiction,3.8,2877850.0,3.8,3.58,80
tt0120265,طعم گيلاس,1997,Drama,4.3,1594670.0,4.3,3.58,80
tt0120338,Titanic,1997,Drama/Romance,3.8,24286380.0,3.8,3.58,80
tt0120363,Toy Story 2,1999,Comedy/Family/Animation,3.9,12429840.0,3.9,3.58,80
tt0120382,The Truman Show,1998,Comedy/Drama,4.2,36058760.0,4.2,3.58,80
tt0120586,American History X,1998,Drama,4.1,6897040.0,4.1,3.58,80
tt0120591,Armageddon,1998,Action/Adventure/Thriller/Science Fiction,3.1,2421440.0,3.1,3.58,80
tt0120611,Blade,1998,Action/Horror,3.5,3288570.0,3.5,3.58,80
tt0120630,Chicken Run,2000,Animation/Family/Comedy,3.6,4252820.0,3.6,3.58,80
tt0120663,Eyes Wide Shut,1999,Thriller/Drama/Mystery,4.0,9645720.0,4.0,3.58,80
tt0120667,Fantastic Four,2005,Science Fiction/Action/Fantasy,2.7,5263790.0,2.7,3.58,80
tt0120689,The Green Mile,1999,Drama/Crime/Fantasy,4.3,9840040.0,4.3,3.58,80
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,Crime/Comedy,,0.0,3.58,3.58,80
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,Adventure/Action/Fantasy,4.4,22564320.0,4.4,3.58,80
tt0120755,Mission: Impossible II,2000,Thriller/Action/Adventure,2.6,4417920.0,2.6,3.58,80
tt0120762,Mulan,1998,Family/Animation/Adventure,4.1,9974870.0,4.1,3.58,80
tt0120783,The Parent Trap,1998,Family/Romance/Comedy,,0.0,3.58,3.58,80
tt0120789,Pleasantville,1998,Comedy/Fantasy/Drama,3.7,1203020.0,3.7,3.58,80
tt0120791,Practical Magic,1998,Fantasy/Comedy/Romance,3.6,2593570.0,3.6,3.58,80
tt0120804,Resident Evil,2002,Action/Science Fiction/Horror,2.9,2336950.0,2.9,3.58,80
tt0120815,Saving Private Ryan,1998,History/Drama/War,4.2,11770190.0,4.2,3.58,80
tt0120863,The Thin Red Line,1998,History/War/Drama,4.1,1787530.0,4.1,3.58,80
tt0120879,Velvet Goldmine,1998,Drama/Music,3.8,781890.0,3.8,3.58,80
tt0120888,The Wedding Singer,1998,Romance/Comedy,3.4,1759410.0,3.4,3.58,80
tt0120890,Wild Things,1998,Thriller/Mystery/Drama,3.1,1223320.0,3.1,3.58,80
tt0120907,eXistenZ,1999,Science Fiction/Horror/Thriller/Action,3.6,1130850.0,3.6,3.58,80
tt0120912,Men in Black II,2002,Science Fiction/Comedy/Action,3.0,3847890.0,3.0,3.58,80
tt0120915,Star Wars: Episode I – The Phantom Menace,1999,Science Fiction/Adventure/Action,3.1,15111900.0,3.1,3.58,80
tt0120917,The Emperor’s New Groove,2000,Comedy/Adventure/Animation/Family/Fantasy,3.9,7897990.0,3.9,3.58,80
tt0121164,Corpse Bride,2005,Fantasy/Animation/Romance,3.9,12690590.0,3.9,3.58,80
tt0121765,Star Wars: Episode II – Attack of the Clones,2002,Science Fiction/Adventure/Action,3.0,13750240.0,3.0,3.58,80
tt0121766,Star Wars: Episode III – Revenge of the Sith,2005,Science Fiction/Adventure/Action,4.0,17367130.0,4.0,3.58,80
tt0123755,Cube,1997,Science Fiction/Horror/Thriller/Mystery,3.3,2194490.0,3.3,3.58,80
tt0123865,Gia,1998,Drama/Romance,3.8,1518010.0,3.8,3.58,80
tt0126029,Shrek,2001,Adventure/Fantasy/Family/Animation/Comedy,4.1,21108650.0,4.1,3.58,80
tt0126886,Election,1999,Drama/Comedy,3.8,1760600.0,3.8,3.58,80
tt0128853,You’ve Got Mail,1998,Romance/Comedy,3.5,2912540.0,3.5,3.58,80
tt0129387,There’s Something About Mary,1998,Comedy/Romance,3.2,2285000.0,3.2,3.58,80
tt0130827,Lola rennt,1998,Action/Thriller/Drama,3.9,2107520.0,3.9,3.58,80
tt0133093,The Matrix,1999,Science Fiction/Action,4.2,22721730.0,4.2,3.58,80
tt0133189,SLC Punk,1998,Drama/Crime/Music/Comedy,3.8,1046570.0,3.8,3.58,80
tt0133240,Treasure Planet,2002,Fantasy/Adventure/Science Fiction/Animation/Family,3.9,3334830.0,3.9,3.58,80
tt0133751,The Faculty,1998,Science Fiction/Horror,3.4,1373470.0,3.4,3.58,80
tt0137523,Fight Club,1999,Drama/Thriller,4.3,41877680.0,4.3,3.58,80
tt0138704,Pi,1998,Drama/Mystery/Thriller,3.7,1373630.0,3.7,3.58,80
tt0138749,The Road to El Dorado,2000,Fantasy/Comedy/Family/Crime/Animation/Adventure,3.6,2520760.0,3.6,3.58,80
tt0139134,Cruel Intentions,1999,Romance/Drama,,0.0,3.58,3.58,80
tt0140352,The Insider,1999,Drama/Thriller,4.1,1153530.0,4.1,3.58,80
tt0140888,Central do Brasil,1998,Drama,4.3,1805970.0,4.3,3.58,80
tt0142342,Big Daddy,1999,Comedy/Drama,3.2,2661820.0,3.2,3.58,80
tt0144084,American Psycho,2000,Crime/Drama/Thriller/Horror,3.8,29726530.0,3.8,3.58,80
tt0144120,Bride of Chucky,1998,Comedy/Horror,3.2,1564600.0,3.2,3.58,80
tt0145487,Spider-Man,2002,Action/Science Fiction,3.8,19293710.0,3.8,3.58,80
tt0145660,Austin Powers: The Spy Who Shagged Me,1999,Comedy/Crime/Adventure/Science Fiction,3.3,2339270.0,3.3,3.58,80
tt0146882,High Fidelity,2000,Drama/Music/Comedy/Romance,3.6,2240400.0,3.6,3.58,80
tt0147612,Happiness,1998,Drama/Comedy,4.0,1011110.0,4.0,3.58,80
tt0147800,10 Things I Hate About You,1999,Comedy/Drama/Romance,4.0,28102070.0,4.0,3.58,80
tt0151738,Never Been Kissed,1999,Drama/Comedy/Romance,2.6,1444900.0,2.6,3.58,80
tt0151804,Office Space,1999,Comedy,3.7,3205010.0,3.7,3.58,80
